id,neighbourhood,room_type,price,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
174527,Bushwick,Entire home/apt,150,11,0.46,1,0
174966,Upper West Side,Entire home/apt,2000,30,0.33,11,0
176135,Crown Heights,Entire home/apt,97,31,0.32,1,193
176653,East Village,Private room,100,49,0.51,2,43
176962,Williamsburg,Entire home/apt,179,23,0.24,1,25
177421,Greenpoint,Entire home/apt,500,20,0.21,2,127
177495,Chelsea,Entire home/apt,429,18,0.9,1,0
177606,Kips Bay,Entire home/apt,189,90,0.95,1,303
179670,Lower East Side,Private room,120,99,1.04,1,345
179741,Nolita,Entire home/apt,300,6,0.06,3,115
180507,Astoria,Entire home/apt,107,21,0.22,8,200
180792,Astoria,Entire home/apt,95,24,0.26,8,271
181972,Harlem,Entire home/apt,199,111,1.17,1,12
182069,East Harlem,Entire home/apt,120,86,0.91,1,268
182095,West Village,Entire home/apt,199,66,0.69,2,89
182177,Allerton,Entire home/apt,125,271,2.84,2,347
182649,Williamsburg,Private room,70,227,2.4,1,37
185266,Williamsburg,Private room,75,80,1.55,1,0
187488,West Village,Private room,100,5,0.07,1,359
187566,Bedford-Stuyvesant,Entire home/apt,99,187,1.97,2,287
187986,Chelsea,Entire home/apt,250,2,0.02,1,0
188146,Williamsburg,Entire home/apt,350,1,0.02,1,233
188661,Prospect Heights,Entire home/apt,170,67,0.7,1,129
188674,East Village,Entire home/apt,165,63,0.68,1,0
189135,Hell's Kitchen,Private room,99,89,1,1,353
189181,Chelsea,Private room,255,1,0.02,1,365
189732,East New York,Entire home/apt,169,177,1.86,1,297
189787,Crown Heights,Entire home/apt,99,90,0.94,1,56
190267,Upper East Side,Entire home/apt,169,39,0.41,1,44
190542,Bedford-Stuyvesant,Entire home/apt,160,42,0.44,1,355
190968,Prospect Heights,Entire home/apt,215,33,0.35,1,156
190974,Park Slope,Entire home/apt,130,179,2.02,1,273
191075,East Village,Private room,110,81,0.85,2,274
193105,Hell's Kitchen,Private room,150,43,0.45,2,258
193333,Williamsburg,Private room,65,52,0.54,1,276
193393,Sunnyside,Private room,75,160,1.68,1,65
193853,Chelsea,Entire home/apt,149,23,0.27,2,0
194154,Upper West Side,Private room,89,35,0.37,1,180
195123,Washington Heights,Private room,50,225,2.35,1,343
195233,Prospect-Lefferts Gardens,Private room,43,401,6.62,2,43
195240,Prospect-Lefferts Gardens,Private room,42,72,0.84,2,96
195578,Williamsburg,Private room,85,46,0.97,1,59
195971,Bedford-Stuyvesant,Entire home/apt,139,83,1.19,1,255
195989,Park Slope,Private room,105,211,2.21,2,252
196010,Park Slope,Entire home/apt,265,15,0.16,1,0
197155,Hell's Kitchen,Entire home/apt,149,122,1.29,1,20
197753,Harlem,Private room,68,295,3.9,2,188
197942,Bedford-Stuyvesant,Entire home/apt,99,207,2.18,1,304
199195,Harlem,Private room,75,50,0.65,2,38
199312,Williamsburg,Private room,100,273,2.85,1,254
200645,Upper East Side,Shared room,90,0,,1,0
200955,East Village,Entire home/apt,160,25,0.26,1,46
201992,Park Slope,Entire home/apt,190,105,1.62,1,328
202273,Bedford-Stuyvesant,Private room,67,72,0.76,3,0
203901,Upper East Side,Entire home/apt,190,8,0.08,1,0
204065,Clinton Hill,Entire home/apt,248,58,0.61,6,199
204833,Williamsburg,Private room,100,8,0.09,1,249
204959,Chinatown,Private room,95,172,1.84,2,64
205043,Theater District,Private room,150,330,7.14,1,111
205485,Bedford-Stuyvesant,Entire home/apt,145,123,1.29,1,287
205735,Bushwick,Private room,41,55,0.59,1,286
205867,Williamsburg,Entire home/apt,120,87,0.99,1,263
206071,Concourse Village,Private room,50,258,2.7,2,276
206316,Fort Greene,Entire home/apt,157,4,0.18,1,0
206772,Williamsburg,Entire home/apt,195,31,0.33,1,263
206957,Sheepshead Bay,Entire home/apt,70,128,1.34,2,90
208148,Williamsburg,Entire home/apt,185,14,0.15,1,0
208889,Bedford-Stuyvesant,Entire home/apt,145,30,0.32,3,11
209310,Sunnyside,Private room,50,258,2.9,1,287
211078,Greenpoint,Entire home/apt,185,228,2.39,3,1
211974,East Village,Entire home/apt,250,60,0.65,1,0
212109,West Village,Private room,80,9,0.2,1,338
212178,Theater District,Entire home/apt,230,179,1.88,1,44
212544,Gowanus,Entire home/apt,100,9,0.1,1,0
213272,Bushwick,Private room,40,1,0.37,1,5
213330,Lower East Side,Private room,200,25,0.49,1,0
214917,Emerson Hill,Private room,80,2,0.05,1,158
215560,Bedford-Stuyvesant,Private room,79,152,1.6,3,192
215784,Long Island City,Entire home/apt,95,24,0.25,8,358
215907,Upper West Side,Entire home/apt,300,45,0.47,3,31
217580,Fort Hamilton,Entire home/apt,100,7,0.08,1,241
218358,Harlem,Private room,80,19,0.35,1,285
219066,Bensonhurst,Entire home/apt,110,24,0.26,1,183
219482,Clinton Hill,Entire home/apt,172,8,0.09,2,189
219793,Lower East Side,Entire home/apt,199,29,0.31,2,162
219818,Lower East Side,Entire home/apt,199,14,0.15,2,158
219922,Harlem,Private room,100,33,0.38,1,84
220351,Harlem,Private room,55,99,1.04,1,260
220563,Bedford-Stuyvesant,Private room,75,59,0.62,3,0
220946,East Village,Entire home/apt,146,142,1.5,1,166
221043,NoHo,Private room,250,0,,1,0
221097,Greenpoint,Entire home/apt,116,22,0.23,1,335
221618,Tribeca,Private room,150,82,0.87,2,90
222054,Park Slope,Private room,120,23,0.24,6,342
222304,Chelsea,Entire home/apt,199,32,0.34,1,28
223930,Prospect Heights,Entire home/apt,150,24,0.25,1,363
224004,Harlem,Private room,69,59,0.63,2,86
224006,Harlem,Private room,300,6,0.08,2,83
224510,Boerum Hill,Entire home/apt,230,18,0.21,1,0
225297,Midtown,Entire home/apt,125,3,0.03,1,0
225306,Bedford-Stuyvesant,Private room,79,115,1.21,3,264
225887,Fort Greene,Private room,130,154,1.63,2,305
225926,Clinton Hill,Private room,239,164,1.73,11,356
225976,Shore Acres,Entire home/apt,75,76,0.8,1,278
226021,Williamsburg,Entire home/apt,220,116,1.23,2,135
227715,Bedford-Stuyvesant,Entire home/apt,80,234,2.47,4,308
227735,East Village,Entire home/apt,288,120,1.27,1,229
228317,Bedford-Stuyvesant,Entire home/apt,135,82,0.87,1,273
228496,West Village,Entire home/apt,225,13,0.15,1,83
228517,Chinatown,Private room,110,59,0.64,1,281
228925,Bedford-Stuyvesant,Entire home/apt,100,63,1.87,1,321
228979,Hell's Kitchen,Private room,130,52,0.55,1,303
229367,East Village,Private room,89,278,2.95,3,192
229874,Sunset Park,Entire home/apt,200,1,0.01,1,0
230321,Bedford-Stuyvesant,Entire home/apt,80,35,0.4,1,36
230854,Concourse,Private room,50,235,2.49,2,271
230877,East Harlem,Entire home/apt,135,115,1.21,2,341
230956,East Village,Private room,90,109,1.15,1,333
231414,SoHo,Private room,270,1,0.01,1,210
232612,Bedford-Stuyvesant,Entire home/apt,110,305,3.24,1,231
232618,East Harlem,Entire home/apt,145,102,1.52,1,308
233189,Hell's Kitchen,Entire home/apt,179,83,0.88,1,292
233638,Ridgewood,Private room,55,19,0.25,1,311
233662,Midtown,Private room,110,61,0.65,1,264
234184,Harlem,Entire home/apt,325,89,0.94,1,153
234870,Long Island City,Private room,75,65,0.74,3,219
235552,South Slope,Entire home/apt,300,40,0.44,1,0
235651,West Village,Private room,130,80,0.86,2,332
235951,Midtown,Entire home/apt,190,136,1.45,1,120
235960,Lower East Side,Entire home/apt,200,100,1.06,1,191
236671,Williamsburg,Entire home/apt,180,125,1.36,3,248
236788,DUMBO,Entire home/apt,350,40,0.5,1,67
236806,East Village,Entire home/apt,160,0,,1,0
237127,Kips Bay,Entire home/apt,195,139,1.59,4,325
237210,Greenwich Village,Entire home/apt,241,0,,1,249
239055,Chinatown,Entire home/apt,300,2,0.03,1,0
239733,Ditmars Steinway,Entire home/apt,75,49,0.53,1,313
239766,Lower East Side,Entire home/apt,100,8,0.11,1,0
239826,Gramercy,Entire home/apt,399,0,,1,12
239883,Fort Greene,Private room,85,124,1.32,1,69
239899,Prospect-Lefferts Gardens,Entire home/apt,80,5,0.12,1,0
240800,Prospect Heights,Private room,55,147,1.57,1,293
241140,Clinton Hill,Private room,438,43,0.46,11,363
241159,Bedford-Stuyvesant,Entire home/apt,110,8,0.33,1,4
241862,West Village,Entire home/apt,200,37,0.39,1,257
242532,Clinton Hill,Private room,279,120,1.28,11,362
242643,Williamsburg,Entire home/apt,137,24,0.29,1,0
243229,Bedford-Stuyvesant,Entire home/apt,280,5,0.05,1,365
243708,Williamsburg,Entire home/apt,199,242,2.59,1,102
245504,Inwood,Private room,71,229,2.45,1,26
245544,Kingsbridge,Private room,42,108,1.36,2,302
245574,Bedford-Stuyvesant,Entire home/apt,180,181,1.92,1,280
245607,Chelsea,Entire home/apt,226,34,0.39,1,302
246134,Crown Heights,Private room,85,5,0.05,1,281
246351,Gramercy,Entire home/apt,135,5,0.06,1,0
246916,Elmhurst,Entire home/apt,79,60,0.64,2,297
246938,Lower East Side,Entire home/apt,154,238,2.59,1,246
248865,Greenpoint,Entire home/apt,199,34,0.37,28,60
248871,West Village,Entire home/apt,700,131,1.4,4,296
249414,West Village,Entire home/apt,246,6,0.16,1,0
249618,Washington Heights,Private room,125,4,0.06,1,364
249867,Bedford-Stuyvesant,Private room,100,7,0.08,4,281
250259,Williamsburg,Entire home/apt,295,125,3.04,1,0
250311,Crown Heights,Private room,150,0,,1,0
250323,Chinatown,Entire home/apt,119,49,0.58,1,0
250536,Harlem,Private room,125,11,0.12,2,365
250537,Harlem,Entire home/apt,400,0,,2,365
250801,Greenwich Village,Entire home/apt,850,107,1.15,1,249
251262,Williamsburg,Private room,129,241,2.6,1,303
251277,Upper West Side,Private room,140,176,1.89,1,300
252076,Chinatown,Private room,115,151,1.63,2,323
252607,East Harlem,Entire home/apt,200,49,0.53,2,0
253332,Sunset Park,Entire home/apt,96,13,0.14,1,204
253466,Greenpoint,Entire home/apt,199,33,0.47,28,60
253471,Greenpoint,Entire home/apt,199,24,0.32,28,84
253475,Greenpoint,Entire home/apt,199,59,0.66,28,60
253548,Brighton Beach,Private room,69,2,0.04,1,303
253590,Upper West Side,Entire home/apt,185,16,0.23,1,261
253623,Harlem,Private room,81,72,0.77,1,0
253800,Greenpoint,Entire home/apt,199,24,0.26,28,60
253803,Greenpoint,Entire home/apt,199,23,0.26,28,60
253806,Greenpoint,Entire home/apt,199,43,0.47,28,60
253811,Greenpoint,Entire home/apt,199,30,0.32,28,56
253815,Greenpoint,Entire home/apt,199,39,0.44,28,84
253828,Greenpoint,Private room,349,8,0.09,28,58
253839,Greenpoint,Private room,249,3,0.03,28,60
253842,Greenpoint,Private room,299,6,0.1,28,60
253846,Greenpoint,Private room,179,4,0.05,28,81
254131,Jackson Heights,Private room,54,56,0.66,3,365
254168,Greenpoint,Private room,599,7,0.08,28,60
254409,Clinton Hill,Entire home/apt,110,2,0.03,1,0
255024,Bushwick,Entire home/apt,220,178,2.69,1,297
255476,Williamsburg,Private room,89,30,0.8,1,91
255601,Bedford-Stuyvesant,Entire home/apt,170,190,2.04,1,315
255957,Nolita,Entire home/apt,495,25,0.27,2,338
256078,Sunnyside,Entire home/apt,80,81,0.98,2,40
256328,Chelsea,Entire home/apt,760,7,0.08,1,361
256369,Cobble Hill,Private room,98,216,2.31,1,288
257097,Bedford-Stuyvesant,Entire home/apt,125,31,0.33,1,218
257568,Cypress Hills,Private room,48,53,0.57,2,1
257787,Williamsburg,Private room,64,247,2.65,2,117
258284,Clinton Hill,Entire home/apt,154,233,2.5,1,0
258397,Park Slope,Entire home/apt,139,135,1.45,1,204
258686,St. Albans,Private room,75,20,0.23,1,0
258688,West Village,Entire home/apt,325,46,0.5,1,20
258690,Chelsea,Entire home/apt,195,10,0.12,1,0
258740,Harlem,Private room,58,143,2.83,1,0
258838,Arrochar,Entire home/apt,250,21,0.26,4,333
258876,Arrochar,Private room,50,0,,4,189
259946,Arrochar,Entire home/apt,125,8,0.09,4,353
260451,Fort Greene,Entire home/apt,70,4,0.05,2,0
260765,Upper East Side,Entire home/apt,189,314,3.45,2,206
261194,Bedford-Stuyvesant,Entire home/apt,130,18,0.25,1,1
261259,West Village,Entire home/apt,145,11,0.12,1,0
261344,Financial District,Private room,101,51,0.55,1,307
261674,Chelsea,Private room,95,20,0.33,1,0
261781,West Village,Entire home/apt,375,8,0.12,1,0
262343,Lower East Side,Entire home/apt,153,59,0.63,1,27
262405,East Flatbush,Entire home/apt,92,54,0.62,1,27
262478,Lower East Side,Private room,80,10,0.46,1,348
262583,West Village,Entire home/apt,300,153,1.66,4,246
263005,Fort Greene,Entire home/apt,145,110,1.2,1,15
263190,East Village,Private room,88,69,0.91,2,0
263232,Harlem,Entire home/apt,155,1,0.18,1,5
263502,Williamsburg,Entire home/apt,185,24,0.26,1,0
263776,Sunnyside,Private room,73,95,1.02,2,0
263888,Upper West Side,Entire home/apt,225,129,1.41,1,107
264323,Morningside Heights,Private room,85,171,1.84,2,144
265036,Crown Heights,Private room,99,20,0.59,1,98
265064,Cypress Hills,Private room,48,17,0.27,2,0
265145,Theater District,Entire home/apt,200,8,0.09,1,0
265506,Upper East Side,Entire home/apt,485,11,0.12,1,0
265831,Nolita,Entire home/apt,310,5,0.09,1,89
265912,Williamsburg,Entire home/apt,110,0,,1,354
266146,Upper West Side,Entire home/apt,109,36,0.39,5,286
266155,Upper West Side,Entire home/apt,167,16,0.17,5,252
266351,Fort Greene,Entire home/apt,147,5,0.12,1,189
266437,Chelsea,Entire home/apt,220,0,,1,0
266449,Lower East Side,Entire home/apt,195,68,0.77,1,271
266756,Little Italy,Entire home/apt,199,89,0.99,1,0
267376,Financial District,Private room,65,10,1.02,1,0
267435,Rego Park,Private room,55,38,0.85,1,0
267535,Wakefield,Private room,50,15,0.17,1,337
267652,Kensington,Private room,60,20,0.42,1,347
267708,East Harlem,Private room,99,25,0.96,2,127
268392,Harlem,Entire home/apt,130,35,0.42,1,41
268481,Williamsburg,Entire home/apt,290,1,0.01,1,0
268868,Chelsea,Entire home/apt,350,64,0.7,1,18
269283,Crown Heights,Private room,50,26,0.33,1,158
269889,Long Island City,Private room,96,244,2.74,1,270
270139,Bushwick,Private room,45,21,0.29,3,88
270231,Woodside,Private room,85,270,2.95,2,306
270315,Bedford-Stuyvesant,Private room,34,16,0.19,3,216
270345,East Village,Entire home/apt,250,24,0.26,1,16
270680,Williamsburg,Private room,190,30,0.33,2,365
270681,Williamsburg,Private room,75,5,0.06,2,365
271083,Prospect-Lefferts Gardens,Entire home/apt,93,115,1.25,1,312
271128,Bedford-Stuyvesant,Private room,60,9,0.19,2,33
271130,Bedford-Stuyvesant,Private room,65,45,0.52,2,0
271694,Midtown,Entire home/apt,125,19,0.21,1,365
271950,Upper East Side,Entire home/apt,300,5,0.08,1,27
271954,Greenwich Village,Entire home/apt,150,203,2.22,1,300
272026,Washington Heights,Entire home/apt,56,20,0.41,1,216
272044,East Village,Entire home/apt,299,49,0.53,1,365
272427,Greenpoint,Private room,60,6,0.07,1,303
272706,Fort Greene,Entire home/apt,88,7,0.08,1,0
272738,Williamsburg,Private room,60,35,0.38,2,161
273190,West Village,Entire home/apt,1300,28,0.31,4,297
273256,East Harlem,Private room,200,0,,1,0
274062,Harlem,Private room,99,54,0.88,1,50
274329,Bushwick,Entire home/apt,110,115,1.75,2,28
274376,Clinton Hill,Entire home/apt,135,6,0.13,1,317
274743,Upper East Side,Entire home/apt,110,1,0.02,1,275
275976,Bedford-Stuyvesant,Entire home/apt,165,204,2.31,1,80
276216,Sunset Park,Entire home/apt,127,1,0.03,1,365
276317,Prospect Heights,Entire home/apt,402,89,0.97,1,340
276482,Harlem,Private room,85,130,1.42,2,97
277207,Greenpoint,Private room,75,15,0.25,3,365
277370,East Village,Entire home/apt,139,52,0.6,1,314
277883,Prospect-Lefferts Gardens,Entire home/apt,70,58,0.63,1,0
278090,East Harlem,Private room,50,208,2.32,1,339
278145,Astoria,Private room,30,3,0.03,1,0
278631,West Village,Entire home/apt,250,7,0.08,1,35
278876,Crown Heights,Private room,64,1,0.04,1,0
279093,Harlem,Entire home/apt,300,2,0.06,1,365
279857,Bedford-Stuyvesant,Entire home/apt,800,122,1.37,1,257
279969,Bedford-Stuyvesant,Entire home/apt,100,63,0.72,2,5
280315,Crown Heights,Entire home/apt,250,26,0.28,1,0
281521,West Village,Entire home/apt,200,1,0.01,1,0
281756,Greenpoint,Entire home/apt,140,14,0.16,1,0
281851,Harlem,Private room,130,107,2.38,1,304
282341,Kensington,Entire home/apt,90,3,0.05,1,286
282443,Chinatown,Entire home/apt,90,107,1.17,1,0
282514,Bedford-Stuyvesant,Private room,97,29,1.57,1,118
282863,Gowanus,Entire home/apt,91,69,0.76,1,265
282977,Park Slope,Private room,125,232,2.52,1,303
283072,Cypress Hills,Private room,75,0,,1,0
283090,East Village,Entire home/apt,180,24,0.26,2,125
283184,Williamsburg,Entire home/apt,300,0,,2,354
283272,Williamsburg,Entire home/apt,100,5,0.06,2,6
283550,Hell's Kitchen,Entire home/apt,175,10,0.23,1,0
284208,South Slope,Private room,65,36,0.47,2,80
284855,West Village,Entire home/apt,240,94,1.1,1,134
285442,East Village,Private room,300,1,0.01,1,0
285492,Chelsea,Entire home/apt,385,63,0.71,1,364
285716,Bushwick,Private room,47,5,0.06,1,0
286662,Crown Heights,Entire home/apt,110,238,2.6,1,297
286838,Harlem,Private room,75,101,1.1,1,0
287397,Bedford-Stuyvesant,Entire home/apt,100,21,0.23,3,43
287408,Hell's Kitchen,Entire home/apt,165,72,0.82,1,10
287417,Bedford-Stuyvesant,Entire home/apt,300,40,0.68,1,0
287421,Cobble Hill,Entire home/apt,140,103,1.13,1,189
287481,Williamsburg,Entire home/apt,120,66,0.72,2,17
287839,Fort Greene,Entire home/apt,175,35,0.4,1,289
287845,Carroll Gardens,Entire home/apt,275,121,1.33,1,305
289020,East Village,Entire home/apt,179,15,0.19,1,0
289037,Carroll Gardens,Entire home/apt,189,13,0.18,1,0
289288,East Village,Entire home/apt,219,129,1.42,1,220
289665,West Village,Entire home/apt,450,157,1.71,1,0
289703,SoHo,Entire home/apt,249,8,0.11,1,0
289958,Long Island City,Private room,65,5,0.06,1,362
289995,Greenpoint,Entire home/apt,250,46,0.52,1,121
290457,Chinatown,Entire home/apt,139,37,0.41,1,153
291524,Upper West Side,Entire home/apt,209,14,0.16,1,205
291714,Crown Heights,Entire home/apt,120,37,0.45,1,310
291812,Astoria,Entire home/apt,70,1,0.03,1,0
292047,West Village,Private room,90,209,2.38,1,236
292121,Hell's Kitchen,Entire home/apt,199,4,0.07,1,200
292266,Bushwick,Private room,50,17,0.19,2,74
292637,Crown Heights,Entire home/apt,100,0,,1,0
293004,Harlem,Entire home/apt,110,0,,1,0
293837,Williamsburg,Entire home/apt,157,54,0.66,2,12
294227,Greenpoint,Entire home/apt,199,43,0.49,28,84
294239,Astoria,Entire home/apt,192,7,0.08,1,0
294242,Greenpoint,Entire home/apt,199,75,0.93,28,84
294250,Upper West Side,Entire home/apt,150,88,0.99,1,0
294259,Greenpoint,Entire home/apt,199,73,0.84,28,56
294263,Greenpoint,Entire home/apt,199,89,1.06,28,62
294280,Greenpoint,Entire home/apt,199,23,0.26,28,81
294297,Williamsburg,Entire home/apt,105,11,0.16,1,0
294353,Williamsburg,Private room,135,84,1.12,6,310
294490,Greenpoint,Entire home/apt,199,54,0.61,28,60
294717,Williamsburg,Private room,125,17,0.19,1,0
295231,Williamsburg,Private room,60,1,0.02,2,0
295379,Williamsburg,Entire home/apt,85,73,0.89,1,0
295998,Upper West Side,Entire home/apt,300,36,0.47,1,29
296345,Williamsburg,Private room,75,98,1.07,2,264
296361,Elmhurst,Private room,55,63,0.89,2,341
296658,Crown Heights,Private room,44,2,0.09,1,0
296717,Bedford-Stuyvesant,Private room,55,18,0.2,3,0
296844,Williamsburg,Private room,30,24,0.28,3,0
297611,Fort Greene,Private room,35,1,0.07,1,0
297962,Williamsburg,Private room,70,2,0.05,1,363
298073,Williamsburg,Entire home/apt,130,23,0.25,1,25
298759,Bedford-Stuyvesant,Private room,52,93,1.12,4,0
298854,Williamsburg,Private room,75,0,,1,358
299062,Upper East Side,Private room,190,0,,2,0
299078,SoHo,Entire home/apt,250,152,1.69,1,109
299531,East New York,Entire home/apt,100,119,1.39,2,289
299699,Greenpoint,Entire home/apt,130,9,0.1,1,188
301034,Harlem,Private room,140,44,0.49,1,260
302057,Flatbush,Private room,75,158,1.77,1,168
302758,East Harlem,Entire home/apt,150,12,0.14,1,0
303345,East Harlem,Entire home/apt,90,51,0.57,1,311
303462,Upper West Side,Entire home/apt,295,0,,1,146
304799,Upper West Side,Entire home/apt,150,11,0.13,1,2
305211,Williamsburg,Entire home/apt,180,236,2.74,2,242
306702,Fort Greene,Private room,135,16,0.18,1,0
306799,Bushwick,Private room,65,123,1.42,1,46
309342,Upper West Side,Private room,99,14,0.22,1,365
310220,Greenpoint,Private room,149,65,0.73,1,364
310272,Clifton,Private room,59,50,0.56,1,352
310325,Harlem,Private room,75,33,0.39,3,301
310338,Harlem,Private room,75,30,0.35,3,322
310524,Bedford-Stuyvesant,Private room,75,13,0.15,1,298
310796,Upper West Side,Entire home/apt,109,18,0.2,5,285
311003,Crown Heights,Entire home/apt,225,1,0.01,1,342
311343,East Harlem,Private room,86,216,2.44,1,250
311356,Ridgewood,Private room,52,98,1.09,1,326
312429,Prospect Heights,Private room,100,61,0.86,1,90
313890,Lower East Side,Entire home/apt,99,13,0.34,9,289
314982,East Village,Private room,89,136,1.52,1,193
316238,Bedford-Stuyvesant,Entire home/apt,135,39,0.47,2,293
317838,West Village,Entire home/apt,199,65,0.73,1,155
